Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Angular Velocity x, Angular Velocity y, Angular Velocity z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering
14.11011, -1.494132, 0.09766436, -34.37797, -0.001934678, 0.07676585, 0.000867454, 0.01723594, 0.02842025, 0.03521047, 0.374186, 0.02816568, 2.229627, 0.3170472, 0, 0.3276632
14.12701, -1.487533, 0.09801646, -34.34007, -0.00185623, 0.07701489, 0.001153564, 0.004182803, 0.03133001, 0.02984361, 0.3852807, 0.01044652, 2.270233, 0.3048005, 0, 0.3401788
14.14335, -1.481038, 0.09812795, -34.30284, -0.001862466, 0.07727585, 0.001381698, -0.009634725, 0.03499668, 0.02006951, 0.3967372, -0.007312074, 2.309461, 0.3168161, 0, 0.3530657
14.16094, -1.473929, 0.09798548, -34.26213, -0.001965358, 0.07758407, 0.001546356, -0.02159051, 0.03847968, 0.009672265, 0.4086089, -0.02271061, 2.348625, 0.3193579, 0, 0.3651484
14.17731, -1.467183, 0.09761432, -34.22355, -0.002147239, 0.07789828, 0.001612209, -0.02159051, 0.03847968, 0.009672265, 0.4086089, -0.02271061, 2.348625, 0.309422, 0, 0.3761356
14.19327, -1.460491, 0.09708695, -34.18539, -0.002382778, 0.07822619, 0.001608243, -0.03115215, 0.04172684, 0.0001121066, 0.4207326, -0.03520238, 2.386951, 0.3115016, 0, 0.3868243
14.21097, -1.452964, 0.09630319, -34.1425, -0.00271941, 0.07862069, 0.001491921, -0.04386025, 0.04640144, -0.01656787, 0.4336185, -0.049931, 2.424134, 0.3242103, 0, 0.3964196
14.22677, -1.446126, 0.09546819, -34.10368, -0.003069254, 0.07899676, 0.001311537, -0.04889587, 0.0492599, -0.02318013, 0.4471194, -0.05687882, 2.461968, 0.3140433, 0, 0.4045221
14.24349, -1.438744, 0.09450591, -34.06211, -0.003464036, 0.07941357, 0.001081351, -0.05103595, 0.05229112, -0.02649718, 0.4605288, -0.06061231, 2.498656, 0.3135812, 0, 0.4119244
14.26159, -1.430554, 0.09340898, -34.01651, -0.003904439, 0.07988895, 0.0008070613, -0.05052077, 0.05526013, -0.02682984, 0.4735585, -0.06168945, 2.534354, 0.326059, 0, 0.4181212
14.27665, -1.423558, 0.09248145, -33.97806, -0.004267323, 0.08030497, 0.0005768112, -0.05052077, 0.05526013, -0.02682984, 0.4735585, -0.06168945, 2.534354, 0.3191268, 0, 0.4219753
14.29432, -1.41516, 0.09141137, -33.93248, -0.004674223, 0.08081299, 0.0003254171, -0.04772067, 0.05810054, -0.02446169, 0.4862779, -0.06047182, 2.569626, 0.3161229, 0, 0.4250564
14.31014, -1.407455, 0.09048868, -33.89123, -0.005013082, 0.08128639, 0.000128791, -0.04307786, 0.06094126, -0.01998257, 0.4987958, -0.05732703, 2.604015, 0.32629, 0, 0.4267888
14.32759, -1.39876, 0.08952639, -33.84529, -0.005352254, 0.0818277, -4.850432E-05, -0.03700034, 0.06374309, -0.01406077, 0.5111428, -0.05264379, 2.638113, 0.3207444, 0, 0.4278748
14.34377, -1.390516, 0.08869916, -33.8023, -0.005629065, 0.08234682, -0.0001698475, -0.03000258, 0.06636195, -0.007354704, 0.5230139, -0.0468027, 2.671259, 0.3172783, 0, 0.4278189
14.3613, -1.381368, 0.08788908, -33.75524, -0.005881483, 0.08292848, -0.0002477301, -0.02245862, 0.0687317, -0.0006403567, 0.5342846, -0.04015845, 2.703104, 0.326059, 0, 0.4270219
14.37717, -1.372889, 0.08725333, -33.71222, -0.006058764, 0.08347188, -0.0002643622, -0.02245862, 0.0687317, -0.0006403567, 0.5342846, -0.04015845, 2.703104, 0.3269832, 0, 0.4259798
14.39435, -1.363519, 0.08666714, -33.66522, -0.006200207, 0.08407527, -0.0002349402, -0.01488794, 0.07085312, 0.005344402, 0.5451676, -0.03300779, 2.734411, 0.3156608, 0, 0.4245063
14.41023, -1.354707, 0.08621871, -33.62144, -0.006287304, 0.08464464, -0.0001716242, -0.007741014, 0.07268522, 0.01012144, 0.5553959, -0.02568582, 2.764275, 0.3172783, 0, 0.4226693
14.42834, -1.34449, 0.08581412, -33.57113, -0.00633892, 0.08530579, -6.618282E-05, -0.001183817, 0.07417759, 0.01338973, 0.5652384, -0.01847838, 2.792828, 0.3265211, 0, 0.4195654
14.44374, -1.335668, 0.08555515, -33.52801, -0.006346598, 0.08587655, 4.327289E-05, 0.004450848, 0.07541556, 0.01497817, 0.5749468, -0.01163681, 2.820804, 0.3161229, 0, 0.4166482
14.46105, -1.32561, 0.08536008, -33.47918, -0.006316967, 0.08652649, 0.0001800832, 0.008979529, 0.07638258, 0.01498121, 0.584336, -0.00534533, 2.847375, 0.3286007, 0, 0.4128967
14.47694, -1.316236, 0.0852747, -33.43399, -0.006256078, 0.08713029, 0.0003086698, 0.008979529, 0.07638258, 0.01498121, 0.584336, -0.00534533, 2.847375, 0.3265211, 0, 0.4085121
14.49437, -1.305824, 0.0852623, -33.38405, -0.00616277, 0.08779792, 0.0004431503, 0.01257047, 0.07709204, 0.01373858, 0.5935813, 0.0003296733, 2.873135, 0.3154297, 0, 0.4023528
14.51068, -1.295976, 0.08531943, -33.33703, -0.006055792, 0.08842573, 0.0005568457, 0.01509369, 0.07758269, 0.01149803, 0.6025887, 0.005252764, 2.897543, 0.3302182, 0, 0.3959061
14.52764, -1.285623, 0.08543922, -33.28779, -0.00592939, 0.08908006, 0.0006588326, 0.01670918, 0.07743734, 0.008604043, 0.6110086, 0.009397313, 2.922012, 0.3316046, 0, 0.3881835
14.54352, -1.275842, 0.08559906, -33.24139, -0.005801455, 0.08969099, 0.0007367489, 0.0172526, 0.07684451, 0.005367269, 0.6191918, 0.01270893, 2.946963, 0.3249036, 0, 0.3799363
14.56111, -1.264908, 0.08582423, -33.18964, -0.005654153, 0.09036297, 0.0007994696, 0.01686477, 0.07586358, 0.002130993, 0.6271042, 0.01514532, 2.971808, 0.3417717, 0, 0.3707636
14.57671, -1.255108, 0.08605953, -33.14337, -0.005524166, 0.09095208, 0.000831257, 0.01686477, 0.07586358, 0.002130993, 0.6271042, 0.01514532, 2.971808, 0.3440824, 0, 0.3620563
14.59436, -1.243922, 0.08634834, -33.09064, -0.005383154, 0.09160891, 0.0008455706, 0.01574866, 0.07447705, -0.0007878733, 0.6348649, 0.01671395, 2.997617, 0.3420027, 0, 0.353049
14.61027, -1.233756, 0.08662093, -33.04277, -0.005265514, 0.09218933, 0.0008414158, 0.01394293, 0.07263726, -0.003071674, 0.6423084, 0.01745412, 3.024086, 0.3510145, 0, 0.3458672
14.62783, -1.22244, 0.08692634, -32.98953, -0.005148663, 0.09281541, 0.0008224281, 0.01173387, 0.07033481, -0.004593602, 0.6493849, 0.01742238, 3.051266, 0.3704244, 0, 0.3392096
14.6436, -1.212193, 0.08719809, -32.94136, -0.005057194, 0.09336378, 0.0007955321, 0.009129925, 0.06803316, -0.005601509, 0.6564024, 0.01674473, 3.079895, 0.3706554, 0, 0.3335588
14.66104, -1.200768, 0.08748815, -32.88766, -0.004974374, 0.09395349, 0.0007569768, 0.006247905, 0.06582046, -0.006001918, 0.6636363, 0.01552521, 3.109308, 0.3785118, 0, 0.3280234
14.67699, -1.190217, 0.0877353, -32.83813, -0.004919896, 0.09447604, 0.0007166337, 0.006247905, 0.06582046, -0.006001918, 0.6636363, 0.01552521, 3.109308, 0.3939935, 0, 0.3233263
14.6946, -1.178449, 0.08798409, -32.78295, -0.004880851, 0.09503793, 0.0006714739, 0.003361527, 0.06372517, -0.005800478, 0.6714762, 0.01386434, 3.140073, 0.3951489, 0, 0.3189642
14.71027, -1.167865, 0.08818083, -32.73341, -0.00486485, 0.09552508, 0.0006335743, 0.0005240296, 0.06171705, -0.005046193, 0.6796372, 0.01187406, 3.171798, 0.3993081, 0, 0.3158408
14.72778, -1.155923, 0.08837151, -32.67762, -0.004865976, 0.0960558, 0.0005960787, -0.002012632, 0.05982483, -0.003911394, 0.688004, 0.009661645, 3.204065, 0.4157141, 0, 0.3133458
14.74353, -1.145075, 0.08851553, -32.62704, -0.004882516, 0.09652187, 0.0005681089, -0.004165275, 0.05818632, -0.002605954, 0.6968341, 0.00733155, 3.237446, 0.4207976, 0, 0.3116772
14.76151, -1.132547, 0.08864397, -32.56876, -0.004918678, 0.09704156, 0.0005445889, -0.005980542, 0.05687333, -0.001282339, 0.7061652, 0.004988462, 3.271771, 0.4235704, 0, 0.3103529
14.77696, -1.12164, 0.08872142, -32.51817, -0.004963464, 0.09747891, 0.0005324075, -0.005980542, 0.05687333, -0.001282339, 0.7061652, 0.004988462, 3.271771, 0.4277297, 0, 0.3095165
14.79454, -1.109079, 0.08877683, -32.46009, -0.005025044, 0.09796945, 0.0005266318, -0.007324279, 0.05588825, -2.783339E-05, 0.7159899, 0.002738327, 3.306848, 0.4434424, 0, 0.3085414
14.81049, -1.097541, 0.08879949, -32.40691, -0.005087901, 0.09840955, 0.0005277536, -0.008177498, 0.05521035, 0.000984116, 0.7263649, 0.00069502, 3.343127, 0.4402075, 0, 0.307408
14.828, -1.08473, 0.0887979, -32.34805, -0.005161755, 0.09888869, 0.0005344418, -0.008619802, 0.05479049, 0.001709321, 0.7371374, -0.001093194, 3.380006, 0.4427493, 0, 0.3055144
14.84358, -1.073192, 0.08877601, -32.29521, -0.005229637, 0.09931301, 0.0005439795, -0.008562937, 0.05457785, 0.002111761, 0.7482272, -0.002601698, 3.417202, 0.4559202, 0, 0.3029322
14.86127, -1.05992, 0.08872898, -32.23463, -0.005306351, 0.09979341, 0.0005576834, -0.008117053, 0.05450479, 0.002241482, 0.7597048, -0.003817216, 3.455314, 0.4478328, 0, 0.2987517
14.87703, -1.047932, 0.08866935, -32.18014, -0.005371511, 0.1002207, 0.0005711539, -0.008117053, 0.05450479, 0.002241482, 0.7597048, -0.003817216, 3.455314, 0.4480639, 0, 0.293251
14.89474, -1.034292, 0.0885886, -32.11835, -0.005439739, 0.1007005, 0.000586406, -0.007442476, 0.05448045, 0.002189652, 0.7713615, -0.004740909, 3.493735, 0.4577688, 0, 0.2849426
14.91033, -1.022131, 0.08850855, -32.06344, -0.005493933, 0.1011218, 0.0005997334, -0.006481998, 0.05425487, 0.00206967, 0.7829826, -0.005376995, 3.532723, 0.4471396, 0, 0.2753507
14.92836, -1.007904, 0.08840898, -31.99938, -0.005549083, 0.1016058, 0.0006151011, -0.005391164, 0.05366038, 0.00196861, 0.7942737, -0.005746484, 3.571834, 0.4473707, 0, 0.2618819
14.94384, -0.9955519, 0.08831987, -31.94391, -0.005589467, 0.1020171, 0.0006283303, -0.00413625, 0.05267007, 0.001848633, 0.8051673, -0.005870745, 3.610976, 0.4573067, 0, 0.2487826
14.9614, -0.9813844, 0.08821734, -31.88042, -0.005626099, 0.102476, 0.0006433377, -0.002925111, 0.05123895, 0.001708329, 0.8157394, -0.005772576, 3.650865, 0.4473707, 0, 0.2304057
14.97708, -0.9685802, 0.08812696, -31.82316, -0.005650034, 0.1028755, 0.0006565711, -0.002925111, 0.05123895, 0.001708329, 0.8157394, -0.005772576, 3.650865, 0.448295, 0, 0.2122035
14.99371, -0.954858, 0.08803526, -31.76186, -0.005668691, 0.1032866, 0.0006703095, -0.001952018, 0.04935575, 0.001574209, 0.8258521, -0.005468056, 3.691005, 0.4579998, 0, 0.1924648
15.01127, -0.9402404, 0.08794457, -31.69658, -0.00568203, 0.1037018, 0.0006853967, -0.001082881, 0.04655467, 0.001616623, 0.8350846, -0.005000561, 3.731806, 0.448295, 0, 0.1701903
15.02702, -0.9270174, 0.08786994, -31.63751, -0.005689417, 0.1040534, 0.0006998, -0.0004493438, 0.04285623, 0.001726487, 0.8432791, -0.004413635, 3.772911, 0.4476017, 0, 0.1482672
15.04388, -0.9127592, 0.08779814, -31.57375, -0.00569345, 0.1044045, 0.000715787, 5.890575E-05, 0.03865593, 0.001620594, 0.8507276, -0.003750131, 3.81408, 0.4582309, 0, 0.1248991
15.06143, -0.8978094, 0.0877334, -31.50676, -0.005693947, 0.1047386, 0.000731624, 0.0003411185, 0.03426551, 0.001211096, 0.8578799, -0.003045976, 3.855959, 0.448526, 0, 0.09994406
15.07732, -0.884168, 0.08768509, -31.44549, -0.005692063, 0.1050093, 0.0007430278, 0.0003411185, 0.03426551, 0.001211096, 0.8578799, -0.003045976, 3.855959, 0.4445978, 0, 0.0799853
15.09378, -0.8699424, 0.08764467, -31.38143, -0.005689836, 0.1052594, 0.0007504578, 0.0003201496, 0.02983691, 0.000598854, 0.8647518, -0.002334848, 3.89783, 0.4510678, 0, 0.05870369
15.11064, -0.8552921, 0.08761257, -31.31527, -0.005687219, 0.1054846, 0.0007538685, 0.0003123786, 0.02513424, -1.522014E-06, 0.8711792, -0.001648113, 3.939896, 0.4445978, 0, 0.03770824
15.12807, -0.8400583, 0.08758907, -31.24625, -0.005684569, 0.1056833, 0.0007529004, 0.0001987322, 0.02035595, -0.0005817789, 0.8772633, -0.001003146, 3.982081, 0.4344307, 0, 0.02006124
15.14407, -0.8260056, 0.08757542, -31.1824, -0.005682446, 0.1058364, 0.0007480291, 0.0001020455, 0.0160176, -0.001208301, 0.8832263, -0.0004244894, 4.023785, 0.4429803, 0, 0.003537903
15.1607, -0.8113143, 0.08756867, -31.11543, -0.005680415, 0.1059676, 0.0007386783, 0.0001098617, 0.01218839, -0.001770789, 0.8894395, 8.893013E-05, 4.065596, 0.4409007, 0, -0.01310229
15.17713, -0.796717, 0.08757015, -31.04866, -0.0056779, 0.1060672, 0.000724885, 0.0001098617, 0.01218839, -0.001770789, 0.8894395, 8.893013E-05, 4.065596, 0.4314269, 0, -0.0266493
15.19372, -0.781878, 0.0875777, -30.98062, -0.005675757, 0.1061456, 0.0007078448, 9.689073E-06, 0.00893078, -0.002195847, 0.8959344, 0.0005357265, 4.1072, 0.4302715, 0, -0.03970557
15.21069, -0.7666225, 0.08759074, -30.91051, -0.005673501, 0.1062056, 0.0006887454, 2.001734E-05, 0.006029424, -0.002372161, 0.9025539, 0.0009083897, 4.14851, 0.4378968, 0, -0.04960123
15.22709, -0.7517842, 0.08760767, -30.84217, -0.005671185, 0.1062457, 0.0006699553, 4.530101E-05, 0.003410445, -0.002287449, 0.9093456, 0.001201242, 4.190187, 0.42565, 0, -0.05857437
15.24378, -0.7365903, 0.08762844, -30.77206, -0.00566897, 0.1062698, 0.0006516344, -3.533527E-05, 0.001110985, -0.002019876, 0.916213, 0.001408651, 4.231709, 0.4238015, 0, -0.06741466
15.26041, -0.7213654, 0.08765188, -30.70168, -0.005667467, 0.1062786, 0.0006350261, 1.298582E-05, -0.0008846318, -0.001686181, 0.9231173, 0.001534998, 4.272903, 0.4298093, 0, -0.07626744
15.27798, -0.7051578, 0.08767881, -30.62661, -0.005665787, 0.106271, 0.0006202667, 1.298582E-05, -0.0008846318, -0.001686181, 0.9231173, 0.001534998, 4.272903, 0.4184869, 0, -0.08492693
15.29387, -0.6904014, 0.08770393, -30.55815, -0.005663765, 0.1062519, 0.0006095246, 0.0001267485, -0.002643199, -0.001310243, 0.9300467, 0.001586601, 4.313834, 0.4110926, 0, -0.09305264
15.3105, -0.6748704, 0.08773012, -30.48599, -0.005660866, 0.1062212, 0.0006009135, 0.0003078487, -0.004353863, -0.0008917314, 0.9367868, 0.001572296, 4.354357, 0.4136344, 0, -0.1017274
15.32725, -0.6591367, 0.08775593, -30.41277, -0.005656889, 0.1061788, 0.0005950519, 0.0005304637, -0.006071032, -0.0004903214, 0.9433453, 0.001504183, 4.394827, 0.4006945, 0, -0.1103457
15.34403, -0.6432818, 0.08778067, -30.33885, -0.005651839, 0.1061248, 0.0005917731, 0.0006724425, -0.007744052, -0.0001828039, 0.9496722, 0.00139071, 4.434888, 0.3905275, 0, -0.1203755
15.36069, -0.6274574, 0.08780368, -30.26494, -0.00564607, 0.1060601, 0.0005905465, 0.0008958119, -0.009375677, -3.005846E-05, 0.9556937, 0.001242653, 4.474152, 0.3905275, 0, -0.1322823
15.37731, -0.6115768, 0.08782431, -30.19059, -0.005638687, 0.1059826, 0.0005906479, 0.0008958119, -0.009375677, -3.005846E-05, 0.9556937, 0.001242653, 4.474152, 0.385906, 0, -0.1450478
15.39387, -0.5956667, 0.08784241, -30.11595, -0.005629253, 0.1058941, 0.0005910222, 0.001199878, -0.01101641, -1.338874E-05, 0.9614209, 0.001069218, 4.512832, 0.3637234, 0, -0.1599458
15.41065, -0.5794851, 0.08785826, -30.03985, -0.005617539, 0.1057917, 0.0005918012, 0.00153603, -0.0129979, 2.724734E-05, 0.9664174, 0.0008886755, 4.550382, 0.3577155, 0, -0.1756482
15.42751, -0.5631595, 0.0878718, -29.96286, -0.005602877, 0.1056736, 0.000593156, 0.002046398, -0.015452, 8.64342E-05, 0.9705207, 0.0007140189, 4.586917, 0.3447756, 0, -0.1917688
15.4442, -0.5469502, 0.08788295, -29.88617, -0.005585056, 0.1055394, 0.0005950672, 0.002526837, -0.01829215, 0.0001051037, 0.97376, 0.000552997, 4.62256, 0.3172783, 0, -0.207555
15.46074, -0.5308433, 0.08789185, -29.80971, -0.005564273, 0.1053878, 0.0005972803, 0.003009687, -0.02147422, 3.879692E-05, 0.975958, 0.0004127175, 4.656476, 0.3161229, 0, -0.2225849
15.47731, -0.5146748, 0.08789846, -29.73257, -0.00553963, 0.1052109, 0.0005992391, 0.003009687, -0.02147422, 3.879692E-05, 0.975958, 0.0004127175, 4.656476, 0.3084976, 0, -0.2367011
15.494, -0.4983661, 0.08790342, -29.6544, -0.005510242, 0.1050082, 0.0006003738, 0.00364707, -0.0249862, -0.0001293873, 0.9771571, 0.0002955794, 4.688878, 0.286777, 0, -0.2505546
15.51069, -0.4820656, 0.08790717, -29.57585, -0.00547675, 0.1047783, 0.0006013527, 0.004256288, -0.02921986, -0.0001692513, 0.9769648, 0.0002091825, 4.719787, 0.2925538, 0, -0.2640448
15.52763, -0.4655278, 0.08791001, -29.49568, -0.005438899, 0.1045137, 0.0006024081, 0.00478362, -0.03409008, -0.0001826242, 0.9755362, 0.0001515299, 4.750088, 0.290012, 0, -0.2766313
15.54482, -0.4487762, 0.08791217, -29.41392, -0.005397922, 0.1042107, 0.000602687, 0.004795307, -0.03892469, -0.0005180325, 0.9730853, 0.0001180917, 4.780384, 0.2752236, 0, -0.2877361
15.56071, -0.4333187, 0.0879138, -29.33796, -0.005359887, 0.1039014, 0.0006007548, 0.004473695, -0.04385142, -0.0008509395, 0.9699317, 9.346008E-05, 4.80998, 0.2842353, 0, -0.2972345
15.57731, -0.4172299, 0.08791497, -29.25816, -0.005322452, 0.1035395, 0.0005956398, 0.004473695, -0.04385142, -0.0008509395, 0.9699317, 9.346008E-05, 4.80998, 0.283311, 0, -0.305487
15.59512, -0.4000129, 0.08791596, -29.17204, -0.005285113, 0.1031143, 0.0005871935, 0.004063716, -0.04873165, -0.001174998, 0.9664142, 6.642938E-05, 4.839389, 0.2703711, 0, -0.3132477
15.6107, -0.3850106, 0.08791643, -29.09635, -0.005255994, 0.1027099, 0.0005781161, 0.003470615, -0.05377293, -0.001318148, 0.9622396, 3.582239E-05, 4.868472, 0.2682915, 0, -0.3190738
15.62733, -0.3690552, 0.08791655, -29.01519, -0.005228371, 0.1022467, 0.0005672089, 0.002929841, -0.05883455, -0.001405401, 0.9574235, -4.61936E-06, 4.897086, 0.2763789, 0, -0.324071
15.64474, -0.3524271, 0.08791611, -28.92984, -0.005203367, 0.1017264, 0.0005543645, 0.002356423, -0.06351981, -0.00157987, 0.9524593, -5.330145E-05, 4.925899, 0.2581244, 0, -0.3278233
15.66089, -0.3370649, 0.08791491, -28.85029, -0.005183704, 0.1012141, 0.0005409484, 0.001752122, -0.06841412, -0.001481051, 0.9467609, -0.0001042336, 4.954268, 0.2444913, 0, -0.3304486
15.67827, -0.3206158, 0.08791315, -28.76415, -0.005167562, 0.1006224, 0.0005265966, 0.001752122, -0.06841412, -0.001481051, 0.9467609, -0.0001042336, 4.954268, 0.2518855, 0, -0.3324044
15.69417, -0.3056593, 0.08791044, -28.685, -0.005155441, 0.1000524, 0.0005114493, 0.001359028, -0.07252562, -0.001707146, 0.9409546, -0.0001645237, 4.981697, 0.2285475, 0, -0.3332185
15.71168, -0.2892734, 0.0879069, -28.59751, -0.005143072, 0.09940154, 0.0004921931, 0.001214654, -0.07585705, -0.002072859, 0.9351784, -0.0002154857, 5.007574, 0.2174561, 0, -0.3332456
15.72772, -0.2743327, 0.08790308, -28.51698, -0.005130982, 0.09878609, 0.0004716248, 0.001435451, -0.07844476, -0.002565372, 0.9290098, -0.0002543628, 5.031866, 0.2257746, 0, -0.3327668
15.74506, -0.2582803, 0.08789848, -28.42963, -0.005115679, 0.09810358, 0.0004468828, 0.001832461, -0.08081421, -0.002732893, 0.9225377, -0.0002645403, 5.05577, 0.2121415, 0, -0.3321962
15.76085, -0.2437369, 0.08789416, -28.34978, -0.005099374, 0.09746791, 0.0004235966, 0.002019523, -0.08258139, -0.002665909, 0.9165557, -0.0002480447, 5.079024, 0.207289, 0, -0.3316147
15.77858, -0.2275066, 0.08788964, -28.25974, -0.005079555, 0.09673934, 0.0003980857, 0.002019523, -0.08258139, -0.002665909, 0.9165557, -0.0002480447, 5.079024, 0.2126036, 0, -0.3308985
15.79418, -0.2133105, 0.08788597, -28.18022, -0.005061274, 0.09609065, 0.0003769123, 0.002159028, -0.08370271, -0.002494783, 0.911032, -0.0002168417, 5.101655, 0.2146832, 0, -0.3302915
15.81174, -0.197385, 0.08788258, -28.09034, -0.005040727, 0.09535495, 0.0003549642, 0.002161412, -0.08437336, -0.002189771, 0.9058697, -0.0001721382, 5.124172, 0.2045162, 0, -0.3296838
15.82754, -0.1831261, 0.08788005, -28.00923, -0.005022989, 0.09469004, 0.0003375541, 0.002021972, -0.08476344, -0.001763729, 0.900822, -0.0001294315, 5.14623, 0.2091375, 0, -0.3293271
15.84495, -0.1674842, 0.0878778, -27.91954, -0.005004681, 0.09395505, 0.0003213765, 0.001897652, -0.08498875, -0.001286241, 0.8958142, -8.757412E-05, 5.168078, 0.2130658, 0, -0.3292544
15.86078, -0.1533176, 0.08787642, -27.83772, -0.004989102, 0.09328526, 0.000309466, 0.001655485, -0.08513042, -0.0007995827, 0.8908439, -5.704165E-05, 5.190174, 0.2012812, 0, -0.3294141
15.87881, -0.1372661, 0.08787523, -27.74415, -0.004973804, 0.09252117, 0.0002998532, 0.001655485, -0.08513042, -0.0007995827, 0.8908439, -5.704165E-05, 5.190174, 0.2003569, 0, -0.3297451
15.89418, -0.1236539, 0.08787457, -27.66408, -0.004963418, 0.09186912, 0.0002944418, 0.00132038, -0.08522863, -0.0003737753, 0.885747, -3.33339E-05, 5.211888, 0.2135279, 0, -0.3300976
15.91209, -0.1078567, 0.08787407, -27.57046, -0.004953057, 0.09110808, 0.0002903547, 0.001102592, -0.085381, -2.947892E-05, 0.8805419, -2.287328E-05, 5.233755, 0.1998947, 0, -0.3303888
15.92745, -0.0943794, 0.08787367, -27.48994, -0.004946048, 0.09045444, 0.0002884701, 0.0007871399, -0.08559308, 0.0002202641, 0.8751411, -2.257526E-05, 5.255439, 0.200819, 0, -0.3305067
15.9451, -0.07896975, 0.08787312, -27.3971, -0.004939953, 0.0897017, 0.0002875556, 0.0006310272, -0.08585778, 0.0003369952, 0.8695275, -2.972782E-05, 5.276747, 0.2128347, 0, -0.3306173
15.96089, -0.06524555, 0.08787262, -27.31375, -0.004935487, 0.08902632, 0.0002873019, 0.0004918548, -0.08615138, 0.0003483463, 0.8638631, -3.97414E-05, 5.298522, 0.2001258, 0, -0.330684
15.97862, -0.04993197, 0.08787188, -27.2198, -0.004931633, 0.08826558, 0.0002869964, 0.0004918548, -0.08615138, 0.0003483463, 0.8638631, -3.97414E-05, 5.298522, 0.2017434, 0, -0.3306435
15.99475, -0.03608816, 0.08787109, -27.13403, -0.004930193, 0.08757135, 0.0002860799, 0.0002059702, -0.08645123, 0.0002882002, 0.858074, -5.063415E-05, 5.320285, 0.2121415, 0, -0.3305421
16.01184, -0.02149458, 0.08787005, -27.04284, -0.004929857, 0.08683351, 0.000284261, 2.730137E-05, -0.0867584, 0.0001724086, 0.8522192, -6.659329E-05, 5.342222, 0.2015123, 0, -0.3304366
16.02767, -0.008054819, 0.08786885, -26.95811, -0.004930693, 0.08614834, 0.0002817071, -0.0001767518, -0.08705074, 4.835415E-05, 0.8462624, -8.101761E-05, 5.364044, 0.2015123, 0, -0.3303557
16.04519, 0.006737344, 0.08786739, -26.864, -0.004932542, 0.08538778, 0.0002778898, -0.0002102649, -0.08731715, -8.097361E-05, 0.8401825, -9.185076E-05, 5.385544, 0.2135279, 0, -0.3302934
16.06093, 0.01995097, 0.08786609, -26.77921, -0.00493431, 0.08470297, 0.0002736867, -0.0001970552, -0.08759366, -0.0001614593, 0.8340903, -9.959936E-05, 5.407492, 0.2012812, 0, -0.3302697
16.0784, 0.03451787, 0.08786418, -26.68473, -0.004936119, 0.0839405, 0.00026836, -0.0001970552, -0.08759366, -0.0001614593, 0.8340903, -9.959936E-05, 5.407492, 0.1992016, 0, -0.330247
16.09425, 0.04764481, 0.0878627, -26.5987, -0.004938434, 0.083247, 0.0002631907, -0.000295641, -0.08783613, -0.0001992522, 0.8278843, -9.950995E-05, 5.429283, 0.2142211, 0, -0.3301743
16.11193, 0.06220101, 0.08786094, -26.50244, -0.004940882, 0.08247168, 0.0002573501, -0.0002612995, -0.08808979, -0.0002063399, 0.8216259, -9.784102E-05, 5.45131, 0.204054, 0, -0.3299811
16.12757, 0.07499842, 0.08785942, -26.41701, -0.004943249, 0.08178418, 0.0002522554, -0.000335409, -0.08833369, -0.0001761521, 0.8152763, -9.132922E-05, 5.473394, 0.1996637, 0, -0.3297447
16.14527, 0.08938482, 0.08785787, -26.32003, -0.004946151, 0.08100463, 0.0002466679, -0.0002863645, -0.08855668, -0.0001513722, 0.808768, -8.387864E-05, 5.495028, 0.2123725, 0, -0.3294203
16.16091, 0.1020205, 0.08785664, -26.23408, -0.004948392, 0.08031439, 0.0002418963, -0.0001566029, -0.08877171, -0.0001290857, 0.8022116, -7.542968E-05, 5.516973, 0.2093686, 0, -0.3291666
16.1785, 0.1161234, 0.08785533, -26.13704, -0.004949857, 0.07953625, 0.0002367923, -0.0001566029, -0.08877171, -0.0001290857, 0.8022116, -7.542968E-05, 5.516973, 0.200819, 0, -0.3288077
16.19433, 0.1287278, 0.08785428, -26.04936, -0.004951262, 0.07883419, 0.0002323819, -0.000165721, -0.08895821, -0.0001013434, 0.7955747, -6.610155E-05, 5.538858, 0.2065958, 0, -0.3284252
16.21178, 0.1425212, 0.08785322, -25.95248, -0.004952366, 0.07805981, 0.0002276057, -9.044685E-05, -0.08910692, -9.630143E-05, 0.7888717, -5.468726E-05, 5.560663, 0.2121415, 0, -0.3280124
16.22769, 0.1550143, 0.08785242, -25.86384, -0.004953154, 0.0773527, 0.000223314, -8.29942E-05, -0.08923019, -8.636364E-05, 0.7821692, -4.352629E-05, 5.582857, 0.2003569, 0, -0.327605
16.24516, 0.1686267, 0.08785171, -25.76627, -0.004950122, 0.07657596, 0.000218037, 0.00139368, -0.0890108, -0.000437026, 0.7726185, -3.276765E-05, 5.5845, 0.2042851, 0, -0.3270691
16.26126, 0.1810451, 0.0878512, -25.67638, -0.004934857, 0.07586171, 0.0002116646, 0.007624499, -0.08875614, -0.001193659, 0.7624048, 2.628565E-05, 5.581377, 0.2135279, 0, -0.3265166
16.27878, 0.1943908, 0.08785123, -25.57863, -0.004867624, 0.07508641, 0.0002024679, 0.007624499, -0.08875614, -0.001193659, 0.7624048, 2.628565E-05, 5.581377, 0.200588, 0, -0.3258659
